,ICLN,ICLN,ICLN,ICLN,ICLN,TAN,TAN,TAN,TAN,TAN,QCLN,QCLN,QCLN,QCLN,QCLN,PBW,PBW,PBW,PBW,PBW,FAN,FAN,FAN,FAN,FAN,ACES,ACES,ACES,ACES,ACES,ENPH,ENPH,ENPH,ENPH,ENPH,SEDG,SEDG,SEDG,SEDG,SEDG,FSLR,FSLR,FSLR,FSLR,FSLR,RUN,RUN,RUN,RUN,RUN,NEE,NEE,NEE,NEE,NEE,BEP,BEP,BEP,BEP,BEP,PLUG,PLUG,PLUG,PLUG,PLUG,BE,BE,BE,BE,BE,ARRY,ARRY,ARRY,ARRY,ARRY,XLE,XLE,XLE,XLE,XLE,XOP,XOP,XOP,XOP,XOP,IEO,IEO,IEO,IEO,IEO,XOM,XOM,XOM,XOM,XOM,CVX,CVX,CVX,CVX,CVX,COP,COP,COP,COP,COP,SLB,SLB,SLB,SLB,SLB,EOG,EOG,EOG,EOG,EOG,MPC,MPC,MPC,MPC,MPC,PSX,PSX,PSX,PSX,PSX,VLO,VLO,VLO,VLO,VLO,OXY,OXY,OXY,OXY,OXY,HAL,HAL,HAL,HAL,HAL,SPY,SPY,SPY,SPY,SPY,TLT,TLT,TLT,TLT,TLT,GLD,GLD,GLD,GLD,GLD
Price,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
Ticker,ICLN,ICLN,ICLN,ICLN,ICLN,TAN,TAN,TAN,TAN,TAN,QCLN,QCLN,QCLN,QCLN,QCLN,PBW,PBW,PBW,PBW,PBW,FAN,FAN,FAN,FAN,FAN,ACES,ACES,ACES,ACES,ACES,ENPH,ENPH,ENPH,ENPH,ENPH,SEDG,SEDG,SEDG,SEDG,SEDG,FSLR,FSLR,FSLR,FSLR,FSLR,RUN,RUN,RUN,RUN,RUN,NEE,NEE,NEE,NEE,NEE,BEP,BEP,BEP,BEP,BEP,PLUG,PLUG,PLUG,PLUG,PLUG,BE,BE,BE,BE,BE,ARRY,ARRY,ARRY,ARRY,ARRY,XLE,XLE,XLE,XLE,XLE,XOP,XOP,XOP,XOP,XOP,IEO,IEO,IEO,IEO,IEO,XOM,XOM,XOM,XOM,XOM,CVX,CVX,CVX,CVX,CVX,COP,COP,COP,COP,COP,SLB,SLB,SLB,SLB,SLB,EOG,EOG,EOG,EOG,EOG,MPC,MPC,MPC,MPC,MPC,PSX,PSX,PSX,PSX,PSX,VLO,VLO,VLO,VLO,VLO,OXY,OXY,OXY,OXY,OXY,HAL,HAL,HAL,HAL,HAL,SPY,SPY,SPY,SPY,SPY,TLT,TLT,TLT,TLT,TLT,GLD,GLD,GLD,GLD,GLD
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-02,7.604124069213867,7.658961887928465,7.503589085124258,7.549287122116829,63500,18.606975555419922,18.63668212944186,18.12174677366866,18.270287198858213,134900,16.990339279174805,16.990339279174805,16.662860926152334,16.662860926152334,43200,18.8914852142334,18.969981823830373,18.31584451956036,18.324566549910823,13600,10.15452766418457,10.15452766418457,10.065608519414049,10.101176007723096,6900,21.179176330566406,21.3009229250159,21.095533821529195,21.226574225050914,7700,4.920000076293945,4.929999828338623,4.610000133514404,4.630000114440918,756500,36.150001525878906,36.44499969482422,34.349998474121094,34.40999984741211,534100,42.560001373291016,43.099998474121094,41.40999984741211,41.630001068115234,1166900,10.979999542236328,10.989999771118164,10.100000381469727,10.579999923706055,1017900,35.500205993652344,36.225553439951796,35.32879676906182,36.09595033197288,10549600,10.239623069763184,10.3329938886158,10.076225703267083,10.076225703267083,763548,1.3300000429153442,1.350000023841858,1.2300000190734863,1.2400000095367432,3389200,10.119999885559082,10.685999870300293,9.75,9.90999984741211,606400,,,,,,21.26176643371582,21.403559798915968,20.41464136527198,20.520076568291273,49785200,92.73799896240234,93.2817169977816,87.09691300248957,88.21833226066309,6317725,43.000492095947266,43.19535974051548,40.9543957659037,41.206099161530105,167100,50.00185012817383,50.1309984703624,48.25835024563366,48.32292167972243,16727200,80.60423278808594,81.32514720231434,77.9899992610573,78.16476521329552,6384800,49.39659881591797,49.762901638854856,47.09745079228564,47.30008620669318,5735400,30.38584327697754,30.83509570377933,28.86655064573838,28.989075451200335,15926100,67.62142181396484,68.10651205858578,63.58398513825205,63.92728397752073,3863000,47.38619613647461,47.894699438209535,45.916303590464686,46.21822553154557,6608000,65.85787963867188,66.09703647854116,63.52609617348473,63.76525301335402,3147800,56.375694274902344,56.81589920284526,54.59250370765094,55.07747311587191,4271900,52.975223541259766,53.317000480780415,51.027103460500875,51.71065408011571,5355300,23.56599235534668,23.8594883707541,22.452435299862397,22.538757947888268,7805400,224.9953155517578,225.92164195797136,221.19113755446438,221.2181164696921,126925200,100.22525024414062,100.23345709304895,99.56063320238006,99.82320228751419,19841500,121.33000183105469,121.75,120.87999725341797,121.3499984741211,12776200
2019-01-03,7.540146350860596,7.604123071283649,7.521866789815469,7.585844381855967,60800,18.408924102783203,18.76541812422058,18.329703418993795,18.6663917972913,69800,16.422067642211914,16.865127333777984,16.422067642211914,16.865127333777984,15700,18.3856258392334,18.8217175352907,18.3856258392334,18.8217175352907,6900,10.047826766967773,10.127853840148289,10.021151358572915,10.127853840148289,23000,20.92732048034668,21.15222605675429,20.880853206430405,21.124344628836802,5700,4.760000228881836,4.980000019073486,4.739999771118164,4.860000133514404,1305300,35.5,37.06800079345703,35.5,35.68000030517578,871700,43.439998626708984,44.630001068115234,42.70000076293945,43.970001220703125,2275200,9.779999732971191,11.0600004196167,9.5600004196167,10.829999923706055,2469000,35.412410736083984,35.77821982320112,35.25772460241769,35.51692761811745,9260800,10.44970703125,10.511954012586235,10.243514384225273,10.294089926019632,489767,1.2599999904632568,1.3300000429153442,1.2400000095367432,1.3300000429153442,3638000,10.470000267028809,10.779999732971191,9.871000289916992,10.149999618530273,386100,,,,,,21.050893783569336,21.399923804760704,20.81093547063502,21.32357374767297,36048200,92.09233093261719,93.825434592867,90.08736825595349,92.80595842009228,4579350,42.61075210571289,43.195351835110756,41.88000554128112,43.04920190276129,190900,49.23413848876953,50.40364457007163,49.04758965941693,50.22427216946639,13866100,79.06046295166016,81.04116255875542,78.69636392258266,80.87367456086724,6496200,48.461341857910156,49.65377983671022,48.056068139250215,49.521288049318066,4727300,30.712562561035156,31.52121920250732,30.108114911876434,30.4756861125456,20007900,67.14379119873047,68.07665479614809,65.86763448071287,67.61395240207985,2961700,46.69495391845703,47.70401657610178,46.11494209746483,47.441817832285544,6290600,64.94609832763672,66.11198731558031,63.600837416971544,65.90272577435447,3182000,55.36100387573242,56.823375085242745,54.428372370465155,56.65923102954275,3300800,52.32583236694336,53.31698122223003,51.890066763485486,53.12900364745014,5465500,23.419233322143555,23.859477137993082,22.806345937988414,23.617775813071862,11693600,219.62628173828125,223.54737709106138,219.14063387141456,223.24159321376862,144140700,101.36576080322266,101.6283236353602,100.29089518728327,100.34012376206165,21187000,122.43000030517578,122.45999908447266,121.7300033569336,121.77999877929688,15440800
2019-01-04,7.7686357498168945,7.7686357498168945,7.604123184432598,7.6315425264082855,35000,19.26054573059082,19.34966922605012,18.71590193736511,18.795122612354504,64400,17.096290588378906,17.163712285495116,16.566547107805736,16.566547107805736,10600,19.379911422729492,19.44096564826872,18.769384139355147,18.769384139355147,76800,10.243449211120605,10.25234044928607,10.154530045497873,10.154530045497873,10200,21.57787322998047,21.644787594280317,21.421739713280825,21.421739713280825,25200,5.079999923706055,5.110000133514404,4.829999923706055,4.860000133514404,1814400,37.25,37.380001068115234,35.220001220703125,35.90999984741211,1008300,46.31999969482422,46.599998474121094,43.97999954223633,43.97999954223633,2084100,10.380000114440918,10.597000122070312,9.949999809265137,9.949999809265137,1531700,36.06460189819336,36.077143416079274,35.25564209852479,35.35806662099489,10848800,10.784286499023438,10.784286499023438,10.48861346561576,10.589764564980857,455990,1.340000033378601,1.350000023841858,1.2599999904632568,1.2999999523162842,4863800,11.829999923706055,12.739999771118164,10.600000381469727,10.800000190734863,659800,,,,,,21.767133712768555,21.83257701961675,21.290853563611503,21.414468544666747,42703000,97.29163360595703,97.39358316581038,93.65551689904561,94.50507711959987,6623875,44.453857421875,44.518814316691326,43.16286856189506,43.58507908625554,111800,51.049373626708984,51.13546885424678,49.76506690050786,49.96596306344258,16043600,80.69889831542969,80.82269063619584,79.71583217313506,80.30567074736992,7952500,49.684967041015625,49.80966644721544,48.83545140719553,49.16278920663777,7700100,31.92963218688965,32.04398698352343,31.063798115908213,31.284340844816725,19506600,70.09165954589844,70.3752538111364,67.97219553069526,68.43489237397942,3874200,48.983211517333984,49.03882886969178,47.07632133932316,47.60865972072447,6297600,67.89071655273438,68.1224038622462,65.73082952818638,66.10451248332548,3307200,57.457550048828125,57.65153325847043,55.65943419124705,56.27870273332657,4364500,54.009090423583984,54.18852183801885,53.0008521051982,53.21446186317102,6367400,24.532798767089844,24.627753827989473,23.695473014279916,23.902646345496784,15701000,226.98291015625,227.6304317410452,222.28838552785868,222.66610416519788,142628800,100.19245910644531,100.56168603797772,99.81502532354742,100.38117286789755,12970200,121.44000244140625,121.5999984741211,120.69000244140625,121.31999969482422,13334000
2019-01-07,7.832612037658691,7.850891597964047,7.768635319824764,7.777775099977442,103400,19.617036819458008,19.88440729214916,19.3793748066558,19.537816148523937,81900,17.346715927124023,17.443033427841073,17.125186961447277,17.125186961447277,12100,19.8596134185791,19.981718543803506,19.47585231472839,19.484574347038357,11700,10.359041213989258,10.385717468030887,10.279014995851977,10.279014995851977,27600,21.90872573852539,22.016532516673784,21.90872573852539,22.016532516673784,2700,5.260000228881836,5.389999866485596,4.900000095367432,5.119999885559082,1458700,35.0099983215332,37.20000076293945,34.91999816894531,37.20000076293945,1147600,45.790000915527344,47.7400016784668,45.65999984741211,46.459999084472656,1784000,10.5600004196167,10.800000190734863,10.149999618530273,10.369999885559082,1209500,36.01233673095703,36.15029978117737,35.64025688492191,35.88064443851015,9478000,10.877656936645508,11.002150922159037,10.77650583449848,10.842642611595755,388998,1.5299999713897705,1.590000033378601,1.3799999952316284,1.3799999952316284,7525700,12.40999984741211,13.239999771118164,11.859999656677246,11.859999656677246,391600,,,,,,22.090715408325195,22.25068856468766,21.639885245847125,21.930743638884948,36113400,100.62190246582031,101.57340564988675,97.25764517580826,98.31109790743726,6922375,45.257686614990234,45.696133310836174,44.14532290671216,44.93290830213383,109300,51.31484603881836,51.73099125777496,50.75520511112313,51.12112628462017,10844200,81.74751281738281,82.23540416658317,80.0435265295843,80.8736718435315,5712700,49.46675109863281,50.090245248262384,48.85883880256671,49.80967377284971,6272200,32.81180191040039,33.05685147862275,31.815279255639272,32.02765201670599,15736900,70.5319595336914,71.9499134825663,68.82295256876432,70.51703052613851,4453100,49.467872619628906,50.111448685094786,48.59388312610866,49.15800367248842,6333100,68.36156463623047,69.10145533318712,66.93409292900179,67.71882946046621,3474000,57.51726150512695,58.44989323812485,56.71147201398936,57.450114752670636,3833600,55.094234466552734,55.82050637708923,53.61605199737373,54.29960260601273,5771600,24.878084182739258,25.137052045492915,24.265196702509662,24.71407136764198,10997300,228.7725372314453,230.18448416653186,226.3533271053869,227.25266090851673,103139100,99.89701843261719,100.63547813709447,99.79035446529986,100.61086385694354,8498100,121.86000061035156,122.22000122070312,121.56999969482422,122.16000366210938,7473600
2019-01-08,7.924007892608643,7.924007892608643,7.814333148443154,7.905728332772368,61100,19.626941680908203,19.93392157661187,19.537818180741013,19.8547008974377,35900,17.471921920776367,17.520081574605527,17.269656886002743,17.520081574605527,3800,20.00788688659668,20.06021742277296,19.833449547932076,20.025329289616938,14500,10.501314163208008,10.501314163208008,10.456854578748132,10.501314163208008,4000,22.13549041748047,22.13549041748047,21.898502697618493,21.898502697618493,2500,5.349999904632568,5.480000019073486,5.210000038146973,5.329999923706055,1222600,35.0,35.73699951171875,34.04999923706055,35.36000061035156,761500,46.22999954223633,47.0,45.349998474121094,46.779998779296875,1327600,10.710000038146973,10.979999542236328,10.40999984741211,10.609999656677246,1441400,36.27571487426758,36.32797331076304,35.863921329117,35.985158094936864,10599600,10.943795204162598,11.04105652902744,10.811520944148233,11.04105652902744,398569,1.600000023841858,1.7000000476837158,1.590000033378601,1.600000023841858,8715600,12.729999542236328,13.25,12.470000267028809,13.0,329500,,,,,,22.261592864990234,22.450651146337407,22.141614397877298,22.39975110653664,37384600,101.53942108154297,103.06863186596362,99.87428405052337,102.4909307342524,7566225,45.744850158691406,46.14270342987109,45.1927288952217,45.98031427638315,110300,51.68793487548828,52.08255074461166,51.61618703328489,52.046679560514704,11439000,81.39070892333984,82.86167237240218,81.31789021577595,82.57767552390513,5674900,50.129215240478516,50.33185365950715,49.45895473196167,50.04348383035631,5774900,33.220211029052734,33.489764286027835,32.860809802353714,33.30189525053054,13070200,71.28572845458984,71.7260431957658,70.40510466598757,71.39021445429657,3437800,49.95254135131836,50.56433521739821,49.173895439285324,49.74596306074559,5884800,68.3017578125,69.18364965625814,67.38997065346805,68.97438815128983,2357300,57.71869659423828,58.44241952226412,57.1143532261193,58.129056716004705,3087700,55.52998733520508,56.657846525010136,55.453090956261406,55.79486785111035,5420100,25.20611000061035,25.53413398678022,24.912614075184493,25.24063806135436,8621700,230.92193603515625,231.4075839847001,228.43079122383966,230.96691919363616,102512600,99.63448333740234,100.05294499610768,99.60166220142628,99.84781759125097,7737100,121.52999877929688,121.70999908447266,121.05999755859375,121.1500015258789,7643100
2019-01-09,7.9879865646362305,7.997126346792217,7.933149614935512,7.969707871941857,42000,19.90421485900879,20.032947753450657,19.805188538561985,19.805188538561985,83400,17.62602996826172,17.760875168225905,17.48155467418148,17.48155467418148,10400,20.199766159057617,20.278262793277502,20.103825458664932,20.103825458664932,26900,10.59912395477295,10.634691450675033,10.572448544845384,10.572448544845384,34100,22.43010139465332,22.44961786746391,22.351104881410446,22.351104881410446,6000,5.630000114440918,5.769999980926514,5.409999847412109,5.409999847412109,1326300,35.459999084472656,36.3849983215332,35.11000061035156,35.290000915527344,863000,46.959999084472656,47.630001068115234,46.27000045776367,46.529998779296875,1715000,11.470000267028809,11.609999656677246,10.729999542236328,10.760000228881836,1832700,36.11894607543945,36.371878357094886,35.96426311687551,36.27990298194745,7047600,11.099410057067871,11.099410057067871,10.893216716543769,11.04105355634904,266651,1.5099999904632568,1.649999976158142,1.399999976158142,1.649999976158142,7496200,12.140000343322754,13.630000114440918,12.010000228881836,12.800000190734863,643500,,,,,,22.6142578125,22.690607866815164,22.327034594546422,22.5597212668909,37513600,103.81623840332031,104.42792269338503,101.70933305046289,103.20456059488455,6567775,46.83285903930664,47.03584473101746,45.94784129955481,46.43500572073445,99400,51.96057891845703,52.089727224158636,51.40811451151708,52.089727224158636,13473500,82.48297119140625,83.01455808682503,81.88584915371183,82.06062064453135,7097000,51.789268493652344,52.02308247875308,50.3474314418955,50.713737243689565,8350300,33.68579864501953,33.996189295924424,33.2773869418914,33.70213237112273,17909200,74.02460479736328,74.26341768537216,71.72602719168512,72.22604078630552,4739600,51.025169372558594,51.85148861662132,49.7539082976348,50.182959024081015,7195800,68.75017547607422,69.19859379696916,67.50207601063296,68.98186274172944,2588600,57.66646957397461,58.48718412680079,56.554774458713055,58.002214625298265,4280200,56.20499038696289,56.58094559292835,55.75213880824169,55.94866262559224,4515800,25.89668846130371,26.0089067201905,25.283800958023736,25.585927672898592,10328500,232.0010986328125,232.84647444430928,230.400285862305,231.63236854945885,95006600,99.4786148071289,99.63451368550322,99.11759472141074,99.49502851011226,9349200,122.30999755859375,122.33999633789062,121.44000244140625,121.44999694824219,10555900
2019-01-10,8.079381942749023,8.088521724112898,7.997125653709211,8.015405216436958,48800,20.339929580688477,20.339929580688477,19.924020544908217,19.97353276085612,229200,18.011308670043945,18.011308670043945,17.529722896375432,17.88609534011193,14000,20.443971633911133,20.496302152333847,20.04276655651784,20.04276655651784,93700,10.679149627685547,10.679149627685547,10.5991225604346,10.625797966852955,6000,22.748870849609375,22.748870849609375,22.602031115089112,22.667086020529776,6000,5.630000114440918,5.769999980926514,5.440000057220459,5.539999961853027,1056100,35.9900016784668,36.880001068115234,35.0,35.27000045776367,738700,47.7400016784668,47.93000030517578,46.31999969482422,46.599998474121094,1032100,11.510000228881836,11.539999961853027,11.010000228881836,11.289999961853027,854200,36.662437438964844,36.710514319069034,36.06878222243515,36.22555756980337,11384800,11.083846092224121,11.114969228627137,10.994365769652374,11.107188270471307,273969,1.4500000476837158,1.5,1.4199999570846558,1.5,2724900,12.020000457763672,12.380000114440918,11.65999984741211,12.09000015258789,474500,,,,,,22.679704666137695,22.708789811277114,22.31613133690077,22.44338144736482,38335200,104.46192169189453,104.66581432558014,101.57341570789005,102.72881810149184,4762075,47.03583526611328,47.09267100057013,46.10210003321036,46.32944606835299,87300,51.69511795043945,51.71664175846771,51.02785253151268,51.709465331121564,13151100,82.61406707763672,82.74514294970194,81.34700401814646,81.92956468414971,6078300,52.95053482055664,53.005090621925866,50.994309463797705,51.337235041625064,8811100,34.020713806152344,34.17590921229926,33.285571111907736,33.43259965075666,13299600,73.97237396240234,74.12162990102993,72.59919541328235,73.15144921870333,3480400,50.556392669677734,51.24763904535329,49.658564966427605,50.969552293908606,8083300,69.4601821899414,69.49754706033944,67.53945223145956,68.5708150260158,2323700,57.76345443725586,58.24842388200216,56.94273998047831,57.800761968517136,3818500,56.55531311035156,56.6322094826201,55.572707067527524,56.23062215494711,4983200,26.64769172668457,26.66495493342097,25.64635164495735,25.680881351364192,10433500,232.819580078125,233.0713924892372,229.77982690045243,230.46332949296894,96823900,98.83859252929688,99.61808045942841,98.74012911686151,99.51141019762545,8222900,121.58999633789062,122.18000030517578,121.56999969482422,121.9800033569336,6672000
